Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
16:36:24:49.854,61,0.000381003,0.215155825,0,0.010112494,0,0.136971727,0.144735739,0.000347729,0.214286238,0.148569062,0,0,0.13700214,0.144302577,0.09658327,0,0.052526854,0.221375674,0.074332811,0.207705215,0.069414407,0,0.02452806,0.209459543,0.261111677,0,0,0.077643886,0.084829792,0.229827464,0.253030717,0.074061364,0.031092523,0.109307736,0.112982705,0.032887574,0.035430506,0.357290238,0.391814053,0.153023869,0.178998396,0.207236126,0.207398325,0.378042609,0,0,0.010966692,0.193867564,0.234855965,0.17764698,0.183549151,6.48E-08,0,0,0,-0.089977138,0.131434783,-0.011878097,-0.006124093,0.131433696,-0.000809574
16:36:24:50.856,61,0.000350632,0.215770349,0,0.010005741,0,0.136565775,0.144523606,0.000320009,0.214904085,0.148052126,0,0,0.136596695,0.144082546,0.097237788,0,0.052847114,0.222079486,0.074088663,0.207799211,0.069219694,0,0.024779731,0.208897248,0.260798097,0,0,0.077852339,0.085062936,0.230293512,0.253759474,0.074190103,0.031162169,0.109278664,0.113151997,0.032938357,0.035493035,0.359273851,0.395175338,0.153637081,0.180344641,0.202165753,0.202331647,0.377582789,0,0,0.010977994,0.193936259,0.234939709,0.177862197,0.183897853,0.000000081,0,0,0,-0.089659624,0.131809965,-0.011870475,-0.006059144,0.131809041,-0.000803302
16:36:24:51.857,61,0.000322684,0.215584174,0,0.010676552,0,0.136304021,0.144956902,0.000294502,0.214713424,0.148544699,0,0,0.136335775,0.144506782,0.09794119,0,0.053139359,0.22266072,0.073780485,0.207955971,0.069042474,0,0.02500855,0.208196178,0.260428071,0,0,0.078067638,0.085295633,0.23087135,0.254500955,0.074368812,0.031198192,0.109309129,0.113374695,0.032993019,0.035566114,0.360332519,0.396618098,0.154327869,0.18198663,0.199431762,0.199603751,0.377476066,0,0,0.011009401,0.193980947,0.235044807,0.177983403,0.184180066,8.35E-08,0,0,0,-0.089959279,0.131696597,-0.011899674,-0.006465461,0.131695643,-0.000856424
16:36:24:52.859,61,0.000296966,0.216803268,0,0.010769009,0,0.13595891,0.144910723,0.00027103,0.215929002,0.148444653,0,0,0.135990858,0.144453362,0.098572202,0,0.053445678,0.223268911,0.073492333,0.208092824,0.068990141,0,0.025191687,0.205930233,0.259145707,0,0,0.078181297,0.085401081,0.231243119,0.254993707,0.074485838,0.031204205,0.109324344,0.113582388,0.033027753,0.035618484,0.361075819,0.397525638,0.154969037,0.182949439,0.198074713,0.198250875,0.377641499,0,0,0.01104557,0.193878785,0.23492153,0.177930951,0.184212595,9.99E-08,0,0,0,-0.089889832,0.132441372,-0.011958543,-0.006520805,0.132440433,-0.000868697
16:36:24:53.860,61,0.000273299,0.217296004,0,0.010475122,0,0.135893151,0.144143194,0.00024943,0.216421545,0.148275644,0,0,0.13592568,0.143665537,0.099202655,0,0.053795967,0.223776251,0.073256448,0.208046243,0.068847135,0,0.02534125,0.204356745,0.258230835,0,0,0.078271963,0.08547011,0.231717303,0.255573511,0.074584186,0.031233195,0.109151311,0.113592409,0.033012811,0.035613686,0.361965329,0.398469031,0.155435339,0.183578327,0.197230905,0.197414666,0.377988577,0,0,0.011066763,0.1939684,0.235034138,0.177724674,0.184075028,1.119E-07,0,0,0,-0.089783907,0.132742211,-0.011971939,-0.006342598,0.132741287,-0.000846899
16:36:24:54.862,61,0.000251519,0.219553098,0,0.009548803,0,0.135415003,0.14367871,0.000229551,0.218679801,0.147340998,0,0,0.135447204,0.143192932,0.099650115,0,0.054192055,0.224354342,0.073188879,0.208428264,0.068776719,0,0.025439877,0.201562911,0.254506022,0,0,0.078396171,0.085572608,0.231978536,0.255949348,0.074759357,0.031300318,0.109175988,0.113761246,0.033022445,0.035624005,0.362083882,0.398577005,0.155834213,0.183998823,0.196837977,0.19702597,0.3779383,0,0,0.011088147,0.193967283,0.234929174,0.177937523,0.184321642,9.61E-08,0,0,0,-0.089201488,0.13412033,-0.012019455,-0.00578065,0.13411963,-0.000779977
16:36:24:55.864,61,0.000231474,0.218784213,0,0.00891754,0,0.135411412,0.143272951,0.000211258,0.217918918,0.146888152,0,0,0.135443166,0.142784521,0.100074709,0,0.054570463,0.22487101,0.073129714,0.208876804,0.068824709,0,0.025463924,0.196463317,0.247614875,0,0,0.078350045,0.085469008,0.231977671,0.256024152,0.074832551,0.031331986,0.109131426,0.113868207,0.03300928,0.035613511,0.36182341,0.398220211,0.156080663,0.184176296,0.217602581,0.21780479,0.379174203,0,0,0.011134572,0.193991467,0.234856755,0.177899137,0.184222788,0.000000091,0,0,0,-0.088932909,0.133650422,-0.011940878,-0.005398837,0.133649603,-0.000725876
16:36:24:56.865,61,0.000213028,0.221225709,0,0.007392495,0,0.135097906,0.141504347,0.000194422,0.220360041,0.146023363,0,0,0.135128886,0.141030639,0.100288875,0,0.055017479,0.22498937,0.073146932,0.209236711,0.068783775,0,0.025539862,0.192197353,0.242163152,0,0,0.078217492,0.085283853,0.231856406,0.256073296,0.075019404,0.031326421,0.1092344,0.114041418,0.032979507,0.035578493,0.358629704,0.395140976,0.156211719,0.184241861,0.245560408,0.245787263,0.381148905,0,0,0.011180082,0.193820074,0.234584928,0.177952647,0.184181005,6.97E-08,0,0,0,-0.088391542,0.135141075,-0.012002365,-0.004474645,0.135140479,-0.000608412
16:36:24:57.867,61,0.000196051,0.221933708,0,0.007368629,0,0.134966731,0.140111014,0.000178928,0.221060619,0.146420404,0,0,0.13499704,0.13964127,0.100589238,0,0.055463433,0.225274205,0.073185653,0.209600151,0.068743877,0,0.025519859,0.187713593,0.235045373,0,0,0.078142583,0.085141696,0.231917232,0.256315559,0.075143024,0.031339962,0.109308846,0.11419002,0.032948922,0.03554114,0.357194543,0.39308095,0.156296179,0.184153497,0.260776639,0.260990143,0.381534517,0,0,0.01122464,0.193475053,0.234053597,0.177951783,0.184022144,5.42E-08,0,0,0,-0.088626705,0.135573626,-0.012073198,-0.004459937,0.135572955,-0.000608377
16:36:24:58.868,61,0.000180427,0.222612038,0,0.008734303,0,0.134678185,0.139571041,0.000164669,0.221722364,0.147640035,0,0,0.134708121,0.13910079,0.100927062,0,0.055935253,0.225533694,0.073206864,0.210075393,0.068690375,0,0.025467601,0.183617085,0.229482278,0,0,0.078147672,0.085068829,0.232129782,0.256746262,0.07531324,0.031366728,0.109497495,0.114429668,0.032949291,0.035529755,0.355209887,0.390423656,0.156399846,0.184062675,0.268192053,0.268402547,0.373065472,0,0,0.011273936,0.192134202,0.231149972,0.177898124,0.183848962,4.65E-08,0,0,0,-0.089359991,0.135988444,-0.012210519,-0.005286226,0.135987878,-0.000723323
16:36:24:59.870,61,0.000166048,0.226150468,0,0.013716272,0,0.134478182,0.138933033,0.000151546,0.22518605,0.152879596,0,0,0.134507328,0.138460964,0.101222217,0,0.056456264,0.225734785,0.073265642,0.21042186,0.06867265,0,0.025451625,0.180448279,0.225998998,0,0,0.078103453,0.084934704,0.232307077,0.257127106,0.075456023,0.031389907,0.109676123,0.114648715,0.032919705,0.035484951,0.353865802,0.388936788,0.156387776,0.183875576,0.271832734,0.272042006,0.371037066,0,0,0.011321963,0.191440329,0.229981944,0.177753627,0.183579385,0.000000045,0,0,0,-0.092504129,0.138152763,-0.012842592,-0.008298967,0.138152286,-0.001153858
16:36:25:00.871,61,0.000152816,0.227108061,0,0.032011703,0,0.134508073,0.138325691,0.000139469,0.225939319,0.170289904,0,0,0.134537235,0.137845293,0.101559348,0,0.056959186,0.226066142,0.073370829,0.210775659,0.06863863,0,0.025566129,0.174180239,0.221997038,0,0,0.078153543,0.084909618,0.232443616,0.257500798,0.075518325,0.031536326,0.109919131,0.114928573,0.032920107,0.035458721,0.352948904,0.388002008,0.156309173,0.183677793,0.268472433,0.268726617,0.348160803,0,0,0.011345024,0.189447999,0.227554277,0.17781806,0.183617458,5.69E-08,0,0,0,-0.103031449,0.138759062,-0.014362583,-0.019366933,0.138758615,-0.002704534
16:36:25:01.873,61,0.000140638,0.228188798,0,0.041237228,0,0.134731114,0.138893411,0.000128354,0.226920143,0.178658024,0,0,0.134759516,0.138395667,0.101869494,0,0.057563793,0.226811945,0.073559731,0.21096772,0.068834506,0,0.025663467,0.171821281,0.220202103,0,0,0.078151882,0.084841877,0.232564122,0.257892489,0.075461954,0.03171226,0.109860495,0.114929244,0.032853089,0.035355549,0.352763921,0.387811035,0.156027302,0.183215499,0.21456109,0.214804918,0.342069566,0,0,0.011345495,0.188714087,0.226512492,0.177555487,0.183315679,5.15E-08,0,0,0,-0.108085021,0.139436573,-0.01513877,-0.024946004,0.139436275,-0.00350072
16:36:25:02.875,61,0.00012943,0.228574991,0,0.0548173,0,0.135166407,0.143031135,0.000118125,0.227165833,0.191075772,0,0,0.135194376,0.142433897,0.102215245,0,0.058190338,0.228371844,0.073763371,0.210914552,0.069217511,0,0.025862563,0.169598833,0.219000131,0,0,0.078046009,0.084669381,0.232532859,0.258127332,0.075407259,0.031914055,0.109660588,0.11476776,0.032765415,0.035242487,0.352810651,0.387935042,0.15535675,0.182019696,0.165990159,0.166310683,0.345001638,0,0,0.011358515,0.188331679,0.226030693,0.176995903,0.182751015,4.76E-08,0,0,0,-0.115594491,0.13970612,-0.01621755,-0.033159971,0.139705837,-0.00466213
16:36:25:03.876,61,0.000119115,0.218879253,0,0.086618908,0,0.136024773,0.151427344,0.000108712,0.217219904,0.220597237,0,0,0.136052832,0.150668845,0.10253273,0,0.059354216,0.229795039,0.074064493,0.210865676,0.06970387,0,0.026186926,0.158056721,0.214159727,0,0,0.077870183,0.08442755,0.232438132,0.258331657,0.075387329,0.032169137,0.109510854,0.114606053,0.032679088,0.035134289,0.352511764,0.387796819,0.153194428,0.179845244,0.13674742,0.13723971,0.345148176,0,0,0.011365468,0.187843204,0.225562885,0.17644161,0.182266638,3.54E-08,0,0,0,-0.133563459,0.133891657,-0.017935304,-0.052439794,0.133890912,-0.007060115
16:36:25:04.878,61,0.000109623,0.207196698,0,0.080021322,0,0.139667854,0.161731944,0.000100048,0.205707327,0.213108614,0,0,0.139695287,0.16091159,0.102847934,0,0.059923027,0.230683729,0.074520767,0.211145908,0.070376217,0,0.026304791,0.154442027,0.210359082,0,0,0.077705979,0.084159277,0.232331052,0.258405358,0.075320683,0.032541722,0.10915529,0.114143096,0.032637402,0.035050068,0.352033973,0.386938691,0.148594961,0.172050342,0.125030533,0.125562266,0.343785077,0,0,0.011426313,0.187618792,0.225184858,0.175536528,0.181506589,1.18E-08,0,0,0,-0.129148409,0.126720429,-0.016406735,-0.048490919,0.126719013,-0.006175325
16:36:25:05.879,61,0.000100887,0.20396778,0,0.076347016,0,0.143158853,0.165229961,9.20753E-05,0.202543393,0.209114492,0,0,0.143186152,0.164380685,0.102980286,0,0.060312428,0.231252968,0.074970231,0.211389557,0.071079068,0,0.026360419,0.152369395,0.20732826,0,0,0.077485576,0.083834216,0.232012913,0.258215487,0.075247504,0.032928713,0.108903833,0.11374709,0.03264856,0.035024796,0.350729525,0.384231955,0.145449564,0.167469963,0.119263336,0.119808406,0.343229204,0,0,0.011504376,0.187429339,0.224829242,0.174879178,0.180859849,0.000000007,0,0,0,-0.126758993,0.124732629,-0.015849639,-0.046275944,0.124731071,-0.005800033
16:36:25:06.881,61,9.28468E-05,0.197523788,0,0.075933352,0,0.146511719,0.166753471,8.47376E-05,0.196153253,0.208370417,0,0,0.146543384,0.165889576,0.102882236,0,0.060385801,0.231455788,0.075465635,0.211681336,0.071909659,0,0.026381176,0.14967981,0.203782827,0,0,0.077208035,0.083465524,0.231681868,0.257840812,0.075234674,0.033301335,0.108808465,0.113443337,0.03267803,0.035026755,0.346987277,0.377641618,0.142691374,0.16423218,0.116393164,0.11693804,0.341895163,0,0,0.0115837,0.18692629,0.224197179,0.174332812,0.180353969,4.7E-09,0,0,0,-0.126368687,0.12079104,-0.015296892,-0.046047565,0.120789088,-0.005587219
16:36:25:07.883,61,8.54477E-05,0.206559926,0,0.075147562,0,0.147664249,0.154416904,7.79847E-05,0.205140621,0.207226828,0,0,0.147698566,0.153610408,0.102764599,0,0.060122959,0.23168616,0.075798497,0.21210596,0.07256642,0,0.02625748,0.139473021,0.191961139,0,0,0.076959781,0.083142631,0.231154144,0.255979717,0.074915752,0.033734825,0.108573094,0.113034435,0.032791682,0.035114203,0.345923066,0.375568241,0.141261131,0.162461892,0.156362414,0.156769425,0.311337352,0,0,0.011676115,0.177778274,0.213659257,0.17410697,0.180167556,3.4E-09,0,0,0,-0.125589758,0.126313388,-0.015905345,-0.045539826,0.126311943,-0.00578095
16:36:25:08.884,61,7.86382E-05,0.20397149,0,0.078328461,0,0.148274705,0.139848039,7.17699E-05,0.202537537,0.210440606,0,0,0.14831017,0.139167368,0.102819026,0,0.059829261,0.23176758,0.075918064,0.212646201,0.073480278,0,0.026040182,0.134099692,0.185078472,0,0,0.076666765,0.082744479,0.23051545,0.253456891,0.074454106,0.034150444,0.108109541,0.112432197,0.032962419,0.035263181,0.3457008,0.37478435,0.140165046,0.160768226,0.17204155,0.172316432,0.303212166,0,0,0.011819487,0.171710759,0.206009954,0.171019852,0.176038384,3.1E-09,0,0,0,-0.127562836,0.124741912,-0.015950786,-0.047476925,0.124740385,-0.005950893
16:36:25:09.886,61,7.23713E-05,0.197116703,0,0.094318762,0,0.149274364,0.12465205,6.60505E-05,0.19557035,0.226800606,0,0,0.149311662,0.12414594,0.102870815,0,0.059490331,0.231758609,0.075942427,0.213147104,0.074389689,0,0.025606731,0.132212073,0.182357237,0,0,0.076332189,0.082294188,0.229859218,0.251288593,0.073479287,0.034508228,0.107056677,0.111056075,0.033127941,0.03540843,0.347309202,0.375111222,0.139361888,0.159624636,0.202664122,0.202762634,0.299038619,0,0,0.011950664,0.169209361,0.203012183,0.16499877,0.168607608,2.6E-09,0,0,0,-0.137550831,0.120611817,-0.016617123,-0.057198424,0.120609954,-0.006928456
16:36:25:10.887,61,6.66039E-05,0.189711228,0,0.094739094,0,0.150961161,0.104129516,6.07868E-05,0.188216969,0.227334991,0,0,0.151005656,0.103750423,0.102865621,0,0.059047565,0.23183848,0.075932853,0.21370697,0.075267412,0,0.025153676,0.130787224,0.180147916,0,0,0.075936832,0.08180137,0.229381546,0.250133604,0.072168693,0.034804996,0.105680764,0.109348044,0.033265974,0.035519704,0.349239767,0.376413822,0.13877885,0.158798173,0.229733259,0.229809567,0.28968659,0,0,0.012060264,0.166043773,0.199748695,0.159952909,0.163275376,1.9E-09,0,0,0,-0.137948304,0.116082899,-0.016033413,-0.057484213,0.116080605,-0.006699145
16:36:25:11.889,61,0.006950845,0.202335745,0,0.081085526,0,0.151509717,0.053749047,0.00732587,0.200855553,0.215108454,0,0,0.15155901,0.053203218,0.102645993,0,0.058623474,0.231590554,0.075857826,0.215127826,0.076725796,0,0.024714604,0.130217388,0.179236174,0,0,0.075392284,0.081151739,0.22632283,0.244517654,0.06877806,0.0350575,0.10170982,0.105144814,0.033388071,0.035611354,0.356252372,0.38811487,0.138360858,0.158198923,0.266724259,0.266852558,0.286788404,0,0,0.012201401,0.164281875,0.198046923,0.15772064,0.160332203,1.7E-09,0,0,0,-0.130408764,0.123751797,-0.016173864,-0.049154159,0.123750128,-0.006111538
16:36:25:12.890,61,0.098002121,0.235624924,0,0.040675469,0,0.159371123,0,0.099163495,0.234318987,0.178295568,0,0,0.159491167,0,0.101984821,0,0.058148719,0.231048435,0.0755689,0.22216861,0.078551576,0,0.024492266,0.130154163,0.179145217,0,0,0.07453125,0.080116883,0.222676054,0.240482211,0.064257413,0.035138141,0.099801876,0.10344284,0.033548448,0.035768934,0.358865231,0.391709328,0.138537675,0.158278108,0.308815241,0.30905968,0.285372943,0,0,0.012347364,0.16362007,0.197671533,0.156596735,0.158882186,0.000000001,0,0,0,-0.107796378,0.143978834,-0.015597024,-0.024590239,0.143978924,-0.003564771
16:36:25:13.892,61,0.209367931,0.291468918,0.006459449,0,0,0.188502908,0,0.211714506,0.29050684,0.134275153,0,0,0.188769043,0,0.101335056,0,0.057690423,0.230483145,0.075147845,0.228729725,0.07959602,0,0.024333917,0.141511083,0.188275605,0,0,0.073841669,0.079416163,0.221196413,0.238952577,0.06045216,0.035047632,0.098727748,0.102547921,0.033722349,0.035943907,0.360409141,0.393723935,0.142487422,0.160981908,0.332402587,0.332779318,0.284588814,0,0,0.012403926,0.170389622,0.215721577,0.156300619,0.158360615,6E-10,0,0,0,-0.080733016,0.178046629,-0.014511288,0.003883475,0.178049624,0.00069885
16:36:25:14.894,61,0.347903937,0.344050467,0.049690209,0,0,0.228984729,0,0.379368991,0.343658418,0.092767909,0,0,0.229699224,0,0.100516409,0,0.057196278,0.23054561,0.074872725,0.232285306,0.08395531,0,0.023987224,0.153864175,0.194412142,0,0,0.073211812,0.078884654,0.22054477,0.23872371,0.056861874,0.03490746,0.097966388,0.10208334,0.033842787,0.036061414,0.36108616,0.394436985,0.143919095,0.161720648,0.343256563,0.343910188,0.300064564,0,0,0.012376571,0.185963452,0.246298492,0.156248599,0.158219665,5E-10,0,0,0,-0.055423286,0.210256681,-0.011821321,0.029685909,0.210262507,0.006334459
16:36:25:15.895,61,0.453112572,0.354388833,0.107994713,0,0,0.262474805,0,0.562984049,0.35505721,0.032928318,0,0,0.263362467,0,0.097646006,0,0.056544639,0.230249986,0.074512765,0.233462662,0.086549029,0,0.022728849,0.160529807,0.196766079,0,0,0.072206542,0.078252949,0.219881728,0.238499016,0.054290026,0.034655567,0.097290173,0.101758845,0.033903051,0.036078859,0.36177066,0.394575954,0.145161077,0.161869258,0.348283112,0.349049091,0.306257606,0,0,0.012224813,0.190461218,0.254272252,0.156238452,0.158136904,5E-10,0,0,0,-0.019643435,0.216934651,-0.004329166,0.064428233,0.216941088,0.014189836
16:36:25:16.897,61,0.583097935,0.36514169,0.121642292,0,0,0.287242502,0,0.691067398,0.366082877,0.019278402,0,0,0.288141519,0,0.096062116,0,0.054266527,0.227039754,0.073976874,0.223759741,0.087824941,0,0.018881088,0.165109992,0.198043481,0,0,0.069988102,0.077033356,0.21939826,0.238360018,0.052827131,0.034325019,0.095395781,0.101143718,0.033958614,0.036077727,0.36252448,0.394460619,0.145892143,0.160954461,0.362249702,0.363533258,0.331165195,0,0,0.01200675,0.192517906,0.256768644,0.155753627,0.157542601,5E-10,0,0,0,-0.011483252,0.223642305,-0.002611768,0.072462961,0.223649219,0.016466104
16:36:25:17.899,61,0.627168298,0.363445848,0.127400771,0,0,0.300057411,0,0.72706461,0.364490092,0.013496257,0,0,0.300900459,0,0.095393993,0,0.053210132,0.223751783,0.073282823,0.218720168,0.088293552,0,0.015152101,0.172645539,0.198765203,0,0,0.068710886,0.076136969,0.219103366,0.238388807,0.051792644,0.034033857,0.09263204,0.099634484,0.034068473,0.036119521,0.369006127,0.394789308,0.146645084,0.160253435,0.380224884,0.381249279,0.338614285,0,0,0.011770235,0.193620846,0.256032348,0.155367732,0.156964168,4E-10,0,0,0,-0.008040875,0.222661659,-0.00182056,0.075910799,0.222668454,0.017169762
16:36:25:18.900,61,0.672753215,0.362528652,0.118160851,0,0,0.311706454,0,0.733822703,0.36339882,0.022850737,0,0,0.312440455,0,0.096958354,0,0.052603327,0.222377658,0.072656259,0.211443558,0.088135511,0,0.01185646,0.184303135,0.198945835,0,0,0.068013698,0.075539172,0.219676837,0.239803463,0.051033393,0.033945989,0.088215403,0.095226802,0.034205016,0.036163282,0.391180128,0.405820459,0.147096202,0.155064479,0.388738453,0.389431417,0.341606736,0,0,0.011545991,0.195431441,0.254548401,0.154880509,0.154282332,3E-10,0,0,0,-0.013616177,0.222008646,-0.003073468,0.070414662,0.22201553,0.015880708
16:36:25:19.902,61,0.736644447,0.359166056,0.094759986,0,0,0.319794506,0,0.741670847,0.359591663,0.047525603,0,0,0.320417553,0,0.105296128,0,0.052114893,0.2211117,0.07219743,0.206889868,0.084346995,0,0.009636993,0.191811144,0.19890818,0,0,0.068015896,0.075487353,0.229607105,0.246705607,0.050695118,0.034054093,0.086352743,0.09271156,0.034442116,0.036299363,0.396970362,0.408696502,0.147176504,0.148856163,0.446028054,0.446297288,0.331923366,0,0,0.011375779,0.20236513,0.253750324,0.155122414,0.153436512,2E-10,0,0,0,-0.028333951,0.219751716,-0.006327705,0.056496449,0.219758466,0.012611994
16:36:25:20.903,61,0.802796066,0.339183837,0.093111113,0,0,0.323337913,0,0.802342534,0.339564204,0.048419349,0,0,0.323908359,0,0.109560266,0,0.051496454,0.21707426,0.071736574,0.20443739,0.079815753,0,0.007883804,0.199664533,0.19880113,0,0,0.068380192,0.07569515,0.235671565,0.249750346,0.050452855,0.034207776,0.085094303,0.090792596,0.034734398,0.036477543,0.396009892,0.409258157,0.147133663,0.14439185,0.493561,0.493479222,0.308867842,0,0,0.011218183,0.205791369,0.24891445,0.156947032,0.153037533,3E-10,0,0,0,-0.028943485,0.207516164,-0.006093042,0.055660542,0.207521692,0.011712903
16:36:25:21.905,61,0.825535417,0.33857441,0.088540256,0,0,0.325867921,0,0.81953758,0.338878065,0.052453324,0,0,0.32641393,0,0.111286059,0,0.042568576,0.211726055,0.071297124,0.203165203,0.077889584,0.00213101,0,0.208571881,0.198337436,0,0,0.069776759,0.076264136,0.238169298,0.250812441,0.050465014,0.034398321,0.084563091,0.08989428,0.035149131,0.036780275,0.370890558,0.371532053,0.147543937,0.142268553,0.55632478,0.555905402,0.270064294,0,0,0.011073205,0.209997699,0.246380925,0.165249348,0.153284878,5E-10,0,0,0,-0.031357586,0.207112134,-0.006587847,0.0529324,0.207117632,0.011117086
16:36:25:22.906,61,0.697109938,0.322703004,0.123266146,0,0,0.361491472,0,0.703586459,0.323562026,0.021201346,0,0,0.361909628,0,0.111813746,0,0.039847188,0.209679052,0.071234979,0.202520713,0.076399408,0.005425581,0,0.211714074,0.198103055,0,0,0.07049115,0.076719575,0.239647716,0.251439691,0.050539799,0.03481701,0.083587259,0.087649904,0.035362549,0.036889028,0.364711046,0.364292383,0.146445692,0.134465724,0.539292574,0.538956225,0.254802644,0,0,0.010896872,0.21189478,0.244962961,0.167261913,0.153087691,6E-10,0,0,0,-0.012698995,0.19766894,-0.002543336,0.073838033,0.197673783,0.014774462
16:36:25:23.908,61,0.365698338,0.203387991,0.293496192,0,0,0.407270104,0,0.679219782,0.205788508,0,0.151948199,0,0.40888238,0,0.109387688,0,0.03806464,0.210100025,0.076707616,0.204124242,0.075930394,0.006824771,0,0.181805477,0.196154311,0,0,0.07032457,0.076562263,0.240087882,0.252209902,0.050745178,0.036243878,0.081666715,0.082728975,0.035487112,0.036946647,0.361353308,0.360625416,0.121583059,0.119653955,0.474714696,0.476542175,0.259931535,0,0,0.010724538,0.212687716,0.27792576,0.156554639,0.152661055,6E-10,0,0,0,0.092085347,0.12624678,0.011670598,0.177889839,0.126245305,0.022455165
16:36:25:24.909,61,0.267738104,0.098028623,0.415414065,0,0,0.465497524,0,0.690391541,0.099782422,0,0.281789571,0,0.4685058,0,0.108472645,0,0.036033295,0.226305187,0.08423382,0.204601273,0.076039739,0.00577321,0,0.159832269,0.189212889,0,0,0.069063202,0.076111808,0.240367919,0.256160617,0.050946731,0.04368053,0.076511614,0.073607385,0.035559535,0.036982242,0.361863107,0.366551191,0.10442391,0.104430273,0.406632781,0.412704587,0.259231389,0,0,0.010525088,0.212703437,0.290870756,0.132373363,0.145050198,5E-10,0,0,0,0.171812594,0.061865635,0.010590196,0.25329721,0.061858498,0.015520129
16:36:25:25.911,61,0.213163465,0.036495257,0.482207954,0,0,0.506875813,0,0.6292817,0.037266679,0,0.353838682,0,0.511912525,0,0.108302623,0,0.034724295,0.247402579,0.090849564,0.205035627,0.07636027,0.004745406,0,0.144203842,0.173381239,0,0,0.068516001,0.075886838,0.242664829,0.2677145,0.051123295,0.054640465,0.071152061,0.066818245,0.035518091,0.036916122,0.376618713,0.381021768,0.093994625,0.094083764,0.34236756,0.350125551,0.242609024,0,0,0.010331817,0.21089527,0.296189845,0.12132179,0.132436618,3E-10,0,0,0,0.216090858,0.023307065,0.004998202,0.294488668,0.023296768,0.006763021
16:36:25:26.913,61,0.108090185,0,0.725855708,0,0.029958304,0.499956429,0,0.17861411,0,0,0.618552327,0.030798962,0.504149079,0,0.108247921,0,0.033728708,0.255517483,0.093928456,0.210283965,0.076730363,0.003833918,0,0.137232617,0.163455859,0,0,0.06817507,0.075653352,0.251591146,0.272339284,0.05127269,0.058282495,0.068683475,0.063895337,0.035216916,0.036621217,0.379924774,0.38505733,0.089146085,0.089120321,0.316667914,0.320740283,0.236211211,0,0,0.010202067,0.208207801,0.244898647,0.115093313,0.11440412,2E-10,0,0,0,0.37781626,-0.014458358,-0.005333888,0.443359494,-0.014470978,-0.006208064
16:36:25:27.914,61,0.008614632,0,0.775544882,0,0.098563187,0.472415149,0.005808198,0.006723027,0,0,0.677131057,0.101387329,0.47503233,0.000555107,0.108555272,0,0.032977723,0.263194472,0.095455974,0.222045913,0.077027731,0.002806926,0,0.133616641,0.159322307,0,0,0.068167836,0.07561864,0.25452733,0.274362505,0.051325023,0.060245972,0.067264043,0.062359881,0.034824912,0.036230821,0.381341726,0.387135744,0.086593911,0.086642802,0.287500024,0.287336677,0.226517364,0,0,0.010110371,0.206977248,0.232087076,0.112085722,0.108335346,2E-10,0,0,0,0.413206428,-0.048306957,-0.019410227,0.473279476,-0.048321344,-0.02203883
16:36:25:28.916,61,0,0,0.803236604,0,0.125816733,0.441902429,0.075540043,0,0,0,0.710701048,0.129374996,0.44325465,0.070494004,0.112683974,0,0.032478865,0.271005034,0.095956765,0.225663081,0.076896489,0.00176999,0,0.132111013,0.158533379,0,0,0.068604417,0.075928666,0.256276697,0.275017858,0.051387124,0.061560746,0.066197544,0.061431211,0.034392253,0.035840172,0.394913048,0.402028233,0.085246287,0.085482717,0.238728195,0.237847537,0.213667378,0,0,0.009995234,0.205572486,0.22523205,0.110454992,0.105030209,2E-10,0,0,0,0.433404177,-0.062208634,-0.026153095,0.489864707,-0.062223453,-0.029305991
16:36:25:29.917,61,0,0,0.814159095,0,0.11307925,0.41078496,0.127079889,0,0,0,0.722574353,0.116299823,0.411291242,0.126546681,0.119394988,0,0.032422029,0.275102049,0.096030116,0.227919713,0.076422975,0.000882191,0,0.131260485,0.157740787,0,0,0.069737986,0.076410599,0.259419322,0.2756356,0.051524937,0.062550411,0.065322936,0.060781419,0.033976834,0.035476174,0.412586868,0.415983111,0.084547274,0.084955551,0.219779238,0.218722314,0.208402336,0,0,0.009880275,0.20242174,0.219995081,0.109798096,0.103367083,2E-10,0,0,0,0.440787524,-0.056113809,-0.023961633,0.496680975,-0.056128021,-0.0267673
